13683,13666,16379,19981,14713,15166,14538,3611,8567,14653,14978,6411,14162,10836,13507,11796,15090,12449,17053,15382,15126,15781,6853,11188,11245,16788,15095,16129,12070,18906,17952,4831,13092,988,8023,11384,18881,6215,14751,15078,11106,15478,6527,4453,4749,11914,11969,7703,12096,0,4532,10643,6675,1777,5776,7487,7557,16811,15623,2205,13900,14652,6267,6236,12891,16608,14065,11089,13282,11732,17042,15472,15560,18089,15267,16286,3382,10815,16387,8176,16518,14566,14697,18258,13036,8070,10226,18458,15204,2391,9783,1400,5623,5635,16332,8635,12680,16438,5579,12220,12702,16169,12992,14087,6649,11828,10681,4820,20021,13543,11729,8829,14497,2680,14763,15077,15493,14947,5801,16236,14747,13370,3681,13467,13532,11753,8612,15473,15133,14154,10135,1464,16871,3948,11997,4050,16377,14573,21331,16734,2461,10301,6776,12565,12455,15930,6597,16609,11969,10842,14512,19273,8702,11948,18220,19043,12201,12829,20374,15732,11325,12868,15193,15887,11762,2261,6454,4459,3128,6195,4777,15608,15340,15227,17239,10317,15010,18124,3480,13520,6584,5252,13883,15054,15718,10318,11440,17373,19251,14934,6326,19829,6440,15111,5513,10429,12116,16283,12963,6130,12994,10009,12672,3895,5371,6825,14485,17153,9698,13452,9640,16246,4469,14432,18206,15767,12743,18010,12204,16677,12852,2205,8343,7997,14229,16192,8562,3998,10736,15393,5505,8314,15298,10320,12904,5229,7837,16003,14466,10213,16006,14297,4421,17433,14957,13439,6825,15458,15093,15538
15959,12489,15202,18342,12681,12443,13361,7956,10843,13476,13801,5234,10046,6721,9391,15490,12426,12795,19330,11266,13949,18057,4130,13465,13521,15279,17371,14952,12416,14791,13836,7569,10370,4999,6846,13660,16216,3549,12661,10962,8801,17754,3839,6729,7025,8897,15634,3587,15455,4568,0,7921,5498,3429,4599,6310,6380,15405,14446,6551,13117,16928,3600,4327,8775,18884,12888,13365,9166,8715,14319,14295,14383,20365,12545,18562,7728,9638,14952,6999,13853,10451,13520,20534,15287,10346,12503,15793,14505,6737,8606,5472,7899,5830,13609,10911,14956,18689,1554,15914,10612,18445,10269,12910,5472,15522,10788,3222,18382,9427,9007,8021,11480,2341,14449,10962,17744,13770,3891,12120,13966,10648,7634,9351,15782,11451,5890,14296,12469,12977,8958,3898,14149,7675,10820,823,18653,13966,19692,12618,6181,12577,4775,15231,14732,18180,8154,12493,14874,7825,16763,17661,8020,15642,14104,14927,14478,15105,18736,13642,13601,11085,13103,14710,14038,6206,5855,1032,6980,5018,7054,17884,17617,13269,19516,6201,17287,16344,5031,9784,5407,2235,16160,12331,11602,7595,11727,14651,15135,17211,3659,18217,2324,10996,7789,14123,14392,18559,8847,3463,15992,12285,9738,623,5286,6036,11975,14431,11974,15729,5524,12130,2149,13255,14090,14591,8627,20287,14481,18954,13250,4080,10619,6820,11784,12076,10231,3035,10506,14216,6864,10591,14121,10666,10181,2562,5991,14826,16742,12489,13284,16573,6697,14710,12867,12262,6422,11342,17370,17788
19976,14240,12161,13366,8550,5650,15113,13891,15375,15228,15227,7990,7064,6256,9710,20554,5760,15047,23347,11168,15701,21809,3865,17464,17104,10634,21389,15083,14655,14404,13450,12779,3704,10934,8840,17678,9550,5285,6515,10993,3050,21183,4737,11764,11251,3101,20166,8048,19987,10503,7438,0,8285,9364,7857,8343,8413,10429,16198,12486,15149,20945,4752,6699,5906,22313,14639,16929,7512,4598,7653,15683,14084,24383,5409,21991,13664,11390,10307,8998,7187,10143,12621,25066,18649,14878,17035,9127,16257,12673,8533,11407,12272,9508,6943,15443,19085,22050,6391,21022,9460,21874,3575,14399,8011,20203,12820,7045,13406,8524,2770,10054,5897,8276,16482,11280,21105,13386,6596,11148,15717,3982,13569,7697,19144,13484,3369,16048,5803,14729,10710,9833,7483,13610,12571,7890,22082,15922,14716,12232,12116,17109,5989,19763,18123,21542,12208,10993,19406,1972,20125,13016,10053,21097,13767,14541,19010,19637,13759,8538,18133,9933,6683,12482,18056,12141,9216,7169,12915,7984,12089,21313,21634,8625,23533,6463,21304,11368,9536,6386,7898,5817,20692,5665,11080,720,13760,7985,14749,21127,5025,13572,7513,10950,12184,19622,18924,21988,8386,4953,20524,16817,3741,7376,8997,8878,5309,7735,16506,20260,6854,12162,6441,15007,13704,11629,8080,24819,19013,22971,16611,10015,15151,8818,5118,10190,13592,7366,12539,15968,10989,15123,13344,12899,3135,5422,6267,12598,20759,17021,6618,20590,10948,8044,6722,14013,9262,11661,21387,21150
12383,8014,10727,14228,8960,11615,8886,9349,8960,9001,9326,1291,13686,10806,13708,14139,10538,7749,15753,15583,9474,14215,4971,9870,9510,11136,13795,10477,7357,19108,18153,7403,9542,6764,2371,10084,14328,3830,10194,15279,6554,13589,4625,6276,4835,10021,13751,7904,13572,6649,5629,7957,0,5383,1390,1257,1117,11058,9971,8122,7852,13352,4144,2246,12528,14719,8413,9335,13431,11220,13264,9820,9908,16789,11717,14397,9300,5163,10735,2013,11965,14768,9045,18606,11055,7745,10619,13905,9554,8308,4030,7548,5857,2127,12554,8707,11491,14456,5387,14607,7101,14280,10615,8435,734,13787,5523,2536,14267,13692,9717,2756,12816,4490,9184,15279,13511,9295,2380,16437,8766,9820,9027,13616,11550,6186,6730,9821,10581,8502,4483,5242,13094,9068,5974,5396,14488,8701,15578,16935,7574,10694,2845,13347,10529,13948,4614,16810,12991,8892,12531,13520,2755,14682,18421,19244,12594,13177,14621,10244,11718,7115,10636,10235,10462,7599,1324,4932,8373,1252,5997,13719,14040,9474,15939,10247,13710,12371,4678,13008,656,4687,14231,11337,15919,8266,6462,13596,19452,13533,3941,14076,7100,15313,5768,13206,12509,14394,13164,3947,14109,10402,10660,4888,2582,826,9933,13603,10091,13845,9564,16448,3607,8780,18407,10116,12892,18359,12553,15377,9017,5281,8736,2044,9677,16341,5998,3124,5241,9741,4574,8239,9646,5601,9353,4034,2852,10351,13166,10606,12229,12996,4533,13883,10400,7787,1240,15659,13793,13556
12807,12366,15079,18681,13413,14238,13238,4969,7691,13354,13679,5111,13234,9909,12579,12504,14104,11450,16178,14454,13826,14906,5925,10313,10370,15488,14220,14829,11071,17979,17024,4427,12164,2047,6723,10509,17895,5287,13765,14150,10120,14603,5599,3578,3873,10986,12483,6775,12303,1657,3605,9716,5376,0,4477,6187,6257,15511,14324,3600,12748,13776,5339,5250,11963,15733,12765,10214,12354,10804,16114,14172,14261,17214,14339,15410,4777,9515,15088,6877,15532,13639,13397,17382,12161,7194,9351,17472,14205,3786,8484,2560,4748,4335,15404,7759,11804,15563,4651,12928,11555,15293,12064,12788,5349,12519,9683,3834,18721,12615,10801,7529,13569,1752,13765,14150,14618,13647,4815,15308,13663,12443,4648,12539,12656,10755,7684,14173,14147,12855,8835,589,15944,4688,10697,3122,15502,13574,20031,15806,3194,9425,5790,12079,11580,15054,5722,15681,11723,9914,13637,17973,7402,12656,17292,18115,11326,11954,19075,14697,10450,11568,14207,14587,10887,3220,5154,3531,3994,4895,3902,14732,14465,13928,16364,9389,14135,16824,2481,12592,5284,4324,13008,14126,14790,9390,10441,16445,18323,14059,5398,18530,5512,14183,4638,11137,11240,15407,12035,5202,12840,9134,11744,2968,4071,5525,13499,16225,8822,12577,8712,15318,3541,13132,17278,14468,11815,17135,11329,15802,11853,1011,7467,6697,13243,15264,7687,3023,9737,14094,4506,7439,13998,9322,11976,4301,6733,14703,13590,9338,15078,13421,3545,16505,13971,12139,5526,14530,14218,14662
12807,8436,11149,14752,9484,11613,9309,7958,8035,9424,9749,1181,12770,9716,12619,13214,10643,8987,16178,14494,9897,14639,4146,10295,9934,11558,14219,10899,8604,18018,17064,6478,9539,5373,2793,10508,14433,3270,10299,14189,6659,14014,3800,5351,3911,9326,12826,6814,12647,5258,4238,7936,1446,3992,0,2257,2327,11582,10394,6731,9098,13776,3509,1573,11612,15144,8835,9759,12341,10304,13370,10243,10331,17214,11714,14821,7909,5586,11158,2947,12071,13678,9467,17726,11479,7538,9694,14010,10453,6918,4554,6158,4932,2198,12660,8103,11916,14881,4297,13682,7625,14704,10284,8858,1419,12863,6770,1145,14791,12603,9022,4003,12121,3100,10431,14189,13936,9717,1486,15348,9913,9817,7636,12526,11974,7433,5905,10244,10686,8925,4906,3852,13199,7677,6767,4005,14913,9948,16101,15846,6183,9769,2582,12423,10954,14372,4939,15720,12066,8197,12955,14044,4002,13757,17332,18155,11670,12297,15145,10768,10793,7639,10742,10657,10887,6209,2047,3541,6982,965,5072,14144,14465,9998,16364,9157,14135,12894,3287,12093,1355,3598,13352,11442,14830,7611,7709,13701,18363,13957,3380,14600,5756,14223,4844,12281,11584,14818,12074,3312,13184,9477,9965,3498,1657,2228,10038,13600,9166,12920,8474,15358,2216,9203,17317,10538,11802,17479,11673,15802,9442,3890,7811,2768,9782,15251,6422,1733,6488,10164,3649,7783,10068,6848,9351,3194,2961,10774,13590,9681,12334,13421,3608,13880,10506,8209,2614,14570,14218,13980
13040,7758,10471,13855,8587,11598,8601,10147,9619,8746,9071,1551,13929,11322,14224,14818,10521,7092,16411,16099,9219,14872,5214,10527,10167,10765,14452,10221,6699,19623,18669,8082,9525,7562,2116,10741,14311,4277,9824,15795,6537,14246,4845,6955,5514,10003,14410,8420,14250,7447,6427,7940,1278,6181,2189,0,256,10685,9716,8921,7194,14009,4491,3044,12771,15377,8157,9992,13947,11463,13247,9565,9653,17446,11700,15054,10098,4908,10438,1336,11948,15283,8790,19263,11351,8402,11298,13888,8896,9107,3657,8347,6536,2806,12537,9364,12148,15113,6185,15266,6728,14937,10598,8180,1447,14447,4865,3334,13894,14208,9700,2099,12799,5289,8527,15794,14168,9040,3178,16953,8109,9803,9825,14131,12207,5529,6782,9566,10564,8247,4228,6041,13077,9866,5317,6194,15145,8044,15205,17451,8372,11372,2828,14026,11187,14605,5271,17326,13670,8874,12726,13147,2097,15360,18937,19760,13273,13835,14248,9871,12397,6742,10619,9980,11119,8398,1999,5730,9171,2050,6676,14376,14697,9101,16597,10762,14367,11998,5476,13251,1333,5485,14889,11320,16435,8249,5805,13578,19968,14190,4193,13703,7873,15828,6447,13865,13187,15051,13680,4251,14768,11081,10643,5687,3260,1139,9916,13586,10750,14524,10079,16963,4405,8525,18923,9860,13407,19016,13210,16035,9148,6079,9414,1387,9659,16856,6655,3923,4584,9280,5253,8896,9391,4944,9336,4832,2835,10096,13823,11285,12211,13654,5211,13865,10383,7531,1484,16175,14451,13539
12889,7687,10400,13763,8495,11668,8355,10217,9468,8675,9000,1621,13999,11392,14294,14667,10591,6846,16260,16169,9148,14722,5284,10377,10017,10673,14302,10150,6453,19694,18739,7931,9595,7633,2045,10591,14381,4348,9733,15865,6607,14096,4915,6804,5364,10074,14260,8490,14100,7517,6497,8010,1127,6251,2259,256,0,10593,9645,8991,6948,13858,4561,3114,12841,15226,8086,9842,14017,11533,13317,9494,9582,17296,11770,14904,10168,4837,10347,1079,12018,15354,8719,19113,11104,8252,11148,13958,8650,9177,3566,8417,6385,2656,12607,9214,11998,14931,6255,15116,6637,14787,10668,8109,1374,14296,4619,3404,13803,14278,9770,1852,12869,5359,8280,15865,14018,8969,3248,17023,7863,9873,9895,14202,12057,5282,6852,9495,10634,8176,4157,6111,13147,9936,5070,6265,14995,7797,15113,17521,8442,11222,2898,13876,11036,14455,5121,17396,13519,8945,12479,13055,1851,15210,19007,19830,13123,13684,14157,9780,12246,6650,10641,9909,10969,8468,1849,5800,9242,2120,6525,14226,14547,9010,16446,10833,14217,11906,5467,13322,1296,5555,14738,11390,16505,8319,5559,13649,20038,14040,4263,13612,7943,15899,6297,13715,13037,14901,13750,4321,14617,10930,10713,5757,3110,988,9986,13656,10600,14374,10150,17034,4475,8454,18993,9789,13478,18866,13060,15884,8901,6149,9264,1182,9730,16927,6505,3993,4337,9033,5102,8746,9320,4697,9406,4903,2905,10025,13673,11134,12282,13503,5061,13935,10453,7460,1334,16245,14300,13292
23647,9536,6020,3349,2871,9550,12498,19938,19995,11691,9086,11341,13889,14163,16824,25175,5759,15440,27018,17993,11971,25479,13309,21135,20775,4493,25060,8942,15124,21229,20275,18439,8083,17353,9440,21349,6363,13340,5490,17818,10275,23927,13908,17312,15871,11524,24787,17026,24607,17237,16217,10457,11376,15972,11979,10929,10838,0,12468,18711,13467,24616,13554,12835,13021,25185,9047,20599,14337,12325,6669,9542,7943,28054,9652,25662,19888,9477,4166,10059,4642,16968,6480,29686,19757,19009,21655,5847,13642,18897,7857,18137,16893,13403,6464,19972,22756,23616,15707,25643,5025,25545,9528,8258,11237,24823,13304,13125,3388,15349,10659,11488,12290,15079,14207,18113,23271,7246,12968,17973,13156,7793,19616,14522,21226,13594,13177,12395,6209,9136,9672,15831,6627,19657,11646,15985,25003,13370,4699,19057,18163,21729,12104,24383,21794,23708,15879,17818,24027,12010,21164,6875,11884,25717,20591,21366,23630,24258,3742,2140,22754,4619,4507,6341,21727,18188,12598,15520,18962,11841,17033,24984,25305,2124,27204,14371,24975,1351,15267,13211,11124,14881,25312,6751,17905,10766,14004,7101,21574,24798,13256,7432,16933,17774,16804,24242,23544,25303,15211,13314,25144,21438,10909,15477,13617,11744,6012,7294,21127,24881,14762,18987,14195,10537,20528,5488,15195,29439,23633,26642,17586,15870,19771,9800,6282,17015,17263,13713,13022,13281,15610,19504,7203,13382,9049,14284,12087,6457,24430,21642,6477,24261,15568,7439,6692,8998,12121,18776,25058,21977
17241,5033,7002,15451,10647,17450,2053,18269,15915,1343,3444,9673,21789,19444,22346,20944,13660,6848,21051,24221,667,17465,13336,14593,13867,8681,18291,4206,6533,27745,26791,16454,15983,15684,7641,15329,16731,12399,13391,23916,13549,14859,12967,15359,13783,17972,20706,16542,20377,15569,14549,15908,9870,14303,10310,9423,9332,12349,0,17042,3452,17691,12613,11166,20776,16118,4375,13407,22068,19468,17037,3234,5036,21537,17552,16794,18219,6283,8915,8553,14945,23405,6133,25559,9741,14289,17603,16215,2656,17228,9057,16468,14404,11127,16382,14958,17295,14548,14307,21562,12128,17181,17429,4316,9569,20743,6552,11456,15490,22330,17668,8017,20213,13410,3263,23916,14203,5547,11300,25075,2827,15693,17947,22253,12158,5542,14842,913,14109,4305,6507,14162,16922,17988,4953,14316,15935,2870,16800,25573,16494,17499,10950,20153,13610,14640,12549,25447,19796,16842,12096,11260,8413,21695,27059,27882,19249,20131,15844,11155,18523,12141,12407,6508,15442,16519,10306,13851,17293,10172,15048,16970,19100,10377,20688,18884,18186,13452,13598,21111,9455,13607,21185,15233,24557,16217,5951,17423,28090,16799,12315,11816,15995,23950,14315,20162,19314,16235,21802,12373,21064,17415,18611,13808,11909,9924,13912,17558,17046,20650,18201,25085,12526,3203,27045,7331,21529,25312,19506,20194,9343,14201,15378,8294,14183,24915,11724,12044,6820,2056,13238,14490,5507,7139,16949,12954,10956,6364,17410,17411,16056,17241,13615,17732,14592,5360,9780,24297,17853,12909
14709,15124,17837,21439,16171,17053,15996,1407,9593,16112,16437,7869,16050,12724,15394,10631,16862,13794,18080,17270,16584,16807,8740,12215,12272,18246,16122,17587,13416,20794,19839,5524,14980,1834,9481,12411,20653,8103,16523,16965,12878,16504,8414,5480,5775,13801,10804,9590,10931,2379,6420,12531,8134,3646,7235,8945,9015,18269,17081,0,15245,15678,8154,8008,14779,17635,15523,12115,15169,13619,18929,16930,17019,19116,17155,17312,1179,12273,17846,9635,18290,16454,16155,17835,14063,9096,11253,20229,16549,186,11242,1363,6649,7093,18219,9661,13706,17465,7467,11054,14313,17195,14879,15546,8107,10663,12027,6592,21479,15431,13617,10287,16384,4567,16109,16965,16519,16405,7573,18123,16093,15258,1752,15354,14558,13099,10499,16931,16905,15612,11593,3142,18759,2132,13455,5938,17403,15918,22789,18622,2500,11327,8548,11399,13482,16956,7624,18496,10804,12730,15539,20731,10160,10783,20108,20931,13228,12379,21832,17455,11419,14326,16965,17345,12789,2205,7912,6346,1816,7653,5804,16634,16367,16685,18266,12205,16037,19582,4602,15408,8042,7139,13460,16941,17605,12205,12786,19261,21139,15961,8213,21288,8328,16999,6540,9263,11731,17309,14850,8017,11828,11035,14560,5783,6829,8283,16257,19041,10724,12443,11527,18134,6356,15890,20093,17226,14630,17587,11781,17704,14197,3765,9369,9455,16001,18079,9589,5781,12081,16852,6555,9341,16756,11666,14791,7116,9491,17461,15492,11240,17894,15323,5447,19320,16729,14897,8284,17346,16120,16564
14445,5856,7960,16305,11501,18304,1575,16883,13119,2934,4587,8630,21009,18401,21304,18148,14514,4052,18254,23179,3362,14669,12294,11797,11071,9639,15494,5776,3736,26703,25749,13623,16064,14299,6866,12533,17585,11357,14245,22874,12775,12063,11925,12528,10952,17083,17910,15499,17581,14192,13442,15020,8062,12927,9268,7403,7167,13203,3383,15657,0,14895,11571,10124,19851,13321,4992,10611,21026,18543,17891,4979,5958,18741,18406,13998,16834,5509,9769,6590,15799,22363,6987,22763,6945,11492,14806,17069,1871,15843,8282,15092,11572,8800,17236,12162,14499,11752,13265,18766,11353,14385,17678,5170,8309,17946,3550,10349,16344,21288,16779,5690,19879,12304,1863,22874,11407,6469,10257,24033,1083,16342,16562,21211,9362,2540,13862,2921,14963,4921,5732,12786,17776,16602,4008,13209,13139,1288,17655,24531,15108,14703,9908,17357,10814,11844,9717,24405,17000,15954,9300,12218,6085,18899,26017,26840,16453,17335,16698,12009,15727,11367,13261,7467,12646,15134,7978,12745,15908,9130,12217,14173,16304,11232,17891,17842,15390,14306,11353,20331,8231,12565,18389,16087,23515,15329,2950,18277,27048,14003,11273,12774,14953,22908,11483,17365,16518,13439,20759,11331,18268,14619,17723,12702,9581,7596,14766,18412,14250,17854,17159,24043,11420,3819,26002,8204,20487,22516,16710,17398,6547,12824,12582,6815,15037,23936,8928,10938,3818,2254,10407,11694,6466,4137,16315,11912,9914,7322,14614,14615,16910,14445,10783,18586,15446,6214,7452,23255,15056,10113
1386,20418,22831,27631,22363,24568,16446,16103,8669,17805,19458,14060,26249,22923,25594,8209,23584,12681,4241,27469,18233,1507,17563,4809,4784,23540,1180,20647,13007,30993,30039,11032,22495,14045,15673,4233,27374,16423,23240,27164,19600,4406,17218,11214,10624,22744,10540,19789,7453,14621,16619,20910,13573,13690,13842,14241,14090,24461,18254,15403,15215,0,16737,14839,24978,4588,19863,5445,25369,23797,26310,19850,20829,4672,24670,3660,16084,17365,23140,14986,25011,26653,21449,17729,8877,7128,7130,26951,16411,15589,17433,15271,9455,12138,25600,7058,2913,5545,17666,10555,20504,3191,23568,20041,14173,10398,13309,14732,27670,25630,22440,14785,25539,14767,15970,27164,5137,21340,14936,28323,15954,22773,15542,25553,6262,14235,19323,17792,23627,19792,17171,12965,26140,15583,16290,16137,4436,15780,28981,28821,14089,6066,15537,7229,4748,5040,9167,28695,7396,21615,6328,26305,14658,10284,30307,31130,4497,12273,28024,23647,6760,20518,23683,22338,3306,14372,12471,16545,14889,13844,10611,1620,1963,22877,3822,22404,1076,25774,12329,25585,14108,17090,13354,24383,27805,21028,13921,26642,31338,1469,16534,26861,18527,27198,9510,9157,6860,3657,25049,16540,11564,7855,23383,15982,13191,13103,22979,26556,9800,7253,21727,28333,15708,18690,30293,22520,24829,17481,11675,3260,10388,13118,7792,15143,22723,28278,8366,14339,13692,16856,10909,7058,21337,13277,22306,16627,15902,22193,1189,6468,25275,1020,11085,26835,23447,20191,12775,27545,1159,5655
15630,10782,13495,15148,9486,9842,11655,9838,11286,11770,12095,3785,10244,7528,10430,16465,9806,11343,19001,12305,12243,17462,1529,13118,12757,12084,17042,13245,10950,15829,14875,8690,7769,6881,5140,13331,13596,719,9466,12001,5822,16837,1051,7675,7162,6709,16077,4626,15898,6450,3794,5320,4080,5311,3744,4638,4709,12210,12740,8433,11445,16599,0,2353,9086,17967,11181,12582,10152,7778,11718,12589,12677,20036,9944,17644,9610,7932,11757,5293,11233,11489,11814,20977,14302,10789,12946,13173,12799,8619,5519,7353,8183,5375,11008,11354,14738,17704,2850,16933,7417,17527,7668,11204,4012,16114,9116,2956,15187,10414,6406,6349,9505,4223,12778,12000,16758,12064,2250,13159,12259,8047,9516,10337,14797,9779,3288,12590,9849,11271,7252,5780,11548,9557,9113,3891,17736,12295,16498,13657,8062,13020,1710,15674,13777,17195,7861,13531,15317,5580,15778,14466,6348,17008,15143,15966,14921,15548,15541,10447,14044,7891,9909,13004,13709,8088,4869,3170,8862,3637,8000,16966,17288,10075,19187,6968,16958,13150,5447,9567,3948,1966,16603,9730,12641,4994,10056,12050,16174,16780,459,15022,4079,12034,8095,15533,14835,17641,9886,387,16435,12728,7349,3377,4908,4906,9201,11830,12417,16171,6285,13169,2387,11549,15129,12884,9613,20730,14924,18625,12265,5961,11062,5114,8944,13062,9245,3277,8835,12510,6900,11034,12415,9195,7580,1369,2815,13120,16413,12932,10683,16244,6859,12109,9673,10555,5320,12381,17041,16803
13797,9225,11939,15055,9394,10607,10098,8860,9616,10213,10538,2089,12075,9046,11948,14795,9717,9786,17168,13823,10686,15629,3360,11285,10924,11992,15209,11689,9393,17347,16393,7432,8533,6163,3583,11498,13508,2332,9374,13518,5733,15004,3014,6418,5491,8540,14407,6144,14228,5732,4148,6949,2354,4593,1599,3047,3117,12118,11183,7633,9888,14766,2646,0,10917,16134,9625,10749,11670,9609,12444,11032,11120,18203,10708,15811,8811,6375,11665,3736,11145,13007,10257,19307,12469,9119,11275,13084,11242,7820,5343,6636,6513,3250,11734,9684,12906,15871,3626,15263,7325,15694,9499,9647,2327,14443,7559,1699,15095,11932,8236,4793,11336,3538,11221,13518,14925,10507,619,14677,10703,8812,8538,11855,12964,8222,5119,11033,9760,9714,5695,4753,12274,8579,7557,3990,15903,10738,16405,15175,7085,11350,1576,14004,11944,15362,6029,15049,13647,7411,13945,14374,4791,15338,16661,17484,13251,13878,15449,10355,12374,7798,9816,11447,11876,7110,3037,3524,7884,1804,6653,15133,15455,9982,17354,8486,15125,13057,4189,11397,2262,2927,14932,10495,14159,6825,8499,12775,17692,14947,2443,14930,5339,13552,6424,13862,13165,15808,11404,2449,14765,11058,9179,3482,3238,3180,9112,12594,10747,14501,7803,14687,2200,9992,16647,11327,11131,19059,13253,16792,10432,4792,9392,3557,8856,14580,7412,2019,7278,10953,5230,9363,10858,7638,8345,2408,2285,11563,14580,11262,11408,14411,5189,12874,9580,8998,3594,13899,15208,14970
24064,18099,14583,15788,10972,6370,19688,16285,19172,19804,17649,12467,1930,2833,3803,23820,8347,19623,27434,5447,20276,26004,8269,21569,21299,13056,25476,17505,19230,8683,7729,15899,7493,13328,13415,21765,11439,9689,10212,5272,8556,25378,9141,15059,15150,3833,23963,5582,23784,12897,8591,5914,12763,11758,11918,12918,12989,12851,20773,14880,19725,25033,9156,11085,0,26509,17610,21124,1794,2424,9187,18105,16506,28470,6129,26186,16057,15965,12729,13573,9086,4422,15043,28863,22844,18675,20832,11026,20832,15066,13524,13801,16172,13562,8606,19240,23172,26245,8308,24243,12900,26069,4172,16821,12586,23852,17396,10941,15828,2803,4220,14629,4010,10670,21058,5374,25300,15808,10970,5430,20293,7171,15963,1979,23339,18059,7780,20623,7561,17699,15285,12227,8902,16004,17147,9238,26277,20498,17138,6511,14510,20906,10393,23560,22319,25737,16179,5275,23203,4679,24320,15438,14628,23972,8046,8820,22807,23435,16181,10960,21931,12955,9074,14904,22143,14535,13411,9191,15309,12336,15383,25508,25721,11047,27620,3308,25391,13790,13065,1434,12473,8555,24489,7120,5362,5578,18336,9415,9028,25315,9429,15994,6811,5229,16083,22452,22721,26183,2544,9357,24321,20614,3248,8980,12951,13453,9159,8272,20303,24058,3514,6441,9555,19100,7983,14051,2174,28616,22810,27058,20806,12409,18948,13394,9429,4704,17787,11026,17115,20544,14889,18920,15766,17475,6203,9228,10843,15020,24847,20819,8280,24678,14814,8864,10866,17561,13837,5755,25474,25345
5535,19203,21307,28277,23334,25721,14922,17832,10399,16280,17934,15213,27431,24515,27298,12358,24737,11157,6653,29173,16709,3308,18716,6016,5645,22404,4414,19123,11483,32697,31743,12762,23647,15749,16825,6752,28527,17576,24393,28869,20753,1690,18371,12944,12328,23897,14089,21494,11602,16325,18323,22063,14726,15394,14995,15393,15243,25175,16730,17107,13690,4587,17889,15991,26273,0,18338,6633,27073,24966,27463,18326,19304,6329,25822,1107,17814,16228,22003,15973,26164,28357,20313,20613,7618,8858,9819,28104,14886,17293,18404,16975,11159,13291,26753,8788,7062,1600,19096,14183,21475,2238,24720,18517,15326,13948,12172,15968,28317,27334,23593,15073,26692,16471,14446,28868,2566,19816,16089,30027,14430,23926,17272,27258,5173,12880,20476,16268,24780,18268,16035,14669,27293,17313,14765,17841,442,14255,29627,30525,15819,9715,16690,11378,4194,2153,10741,30399,11545,22767,5240,25169,15468,13912,32011,32834,8646,15185,28670,23982,10740,21489,24835,20813,6864,16101,13623,18249,16618,14997,12341,3359,5032,23204,5480,23956,4479,26279,14034,26754,15261,18397,16239,25536,29509,22181,12567,27794,33042,4691,17686,25725,20231,28902,11214,12450,11009,1052,26754,17693,15114,9632,24536,17686,14803,14256,24132,27708,11530,11402,23273,30037,17039,17166,31997,21383,26533,20366,14560,5433,8864,14822,9522,16198,23875,29983,9327,15951,12556,15332,12483,8788,19812,12140,23459,17780,17054,20669,4934,9628,26427,4765,12789,27988,24599,19054,13928,29249,4119,4329
18965,1494,4277,11971,7167,13971,4206,16293,16227,3399,1857,7696,18309,17467,20369,21530,10180,8572,22595,22245,3872,19189,11359,16317,15591,5836,20014,3129,8256,25650,24695,14794,12503,13708,5664,16926,13251,10423,9911,21940,11573,16583,10991,13667,12226,15944,21018,14565,20962,13592,12572,13932,7894,12327,8334,7447,7356,8870,4369,15066,5175,19415,10637,9190,17441,17841,0,15131,18758,16745,13557,2351,2579,23261,14072,18518,16243,3124,5436,6577,11465,21388,2653,25872,11465,14933,18010,12735,5350,15252,7080,14492,13248,9742,12902,15603,18333,16271,12330,21875,9321,18905,13949,1559,7592,21055,7249,9480,12011,19770,15080,6632,16733,11434,5915,21940,15927,2433,9323,22393,4864,12214,15971,18942,13882,6894,12866,4278,10630,309,3567,12186,13442,16012,5293,12340,17658,5078,13321,23477,14517,18084,8974,20738,15334,16364,11880,22239,20382,14866,13820,8601,7027,22072,25012,25787,19894,20443,12364,7676,19109,8915,8927,3786,17165,14543,8920,11875,15317,8196,13388,18693,20824,6898,22411,16908,19910,9973,11622,17632,7479,11631,21497,11754,22325,14241,7303,13944,25995,18522,10339,9157,14019,21974,13159,20474,19899,17959,19631,10397,21376,17793,15330,11832,9972,8262,10433,14078,17358,21236,16225,23109,10550,2245,24949,3870,19553,25624,19818,21918,11067,12224,16023,6318,10703,21436,12514,10068,6968,5043,11965,15135,3087,7328,13470,10978,8980,3902,19133,17997,12577,18964,11923,14253,11113,1268,8395,22321,19576,14633
